cell_id,CD86,CD274,CD270,CD155,CD112,CD47,CD48,CD40,CD154,CD52,CD3,CD8,CD56,CD19,CD33,CD11c,HLA-A-B-C,CD45RA,CD123,CD7,CD105,CD49f,CD194,CD4,CD44,CD14,CD16,CD25,CD45RO,CD279,TIGIT,Mouse-IgG1,Mouse-IgG2a,Mouse-IgG2b,Rat-IgG2b,CD20,CD335,CD31,Podoplanin,CD146,IgM,CD5,CD195,CD32,CD196,CD185,CD103,CD69,CD62L,CD161,CD152,CD223,KLRG1,CD27,CD107a,CD95,CD134,HLA-DR,CD1c,CD11b,CD64,CD141,CD1d,CD314,CD35,CD57,CD272,CD278,CD58,CD39,CX3CR1,CD24,CD21,CD11a,CD79b,CD244,CD169,integrinB7,CD268,CD42b,CD54,CD62P,CD119,TCR,Rat-IgG1,Rat-IgG2a,CD192,CD122,FceRIa,CD41,CD137,CD163,CD83,CD124,CD13,CD2,CD226,CD29,CD303,CD49b,CD81,IgD,CD18,CD28,CD38,CD127,CD45,CD22,CD71,CD26,CD115,CD63,CD304,CD36,CD172a,CD72,CD158,CD93,CD49a,CD49d,CD73,CD9,TCRVa7.2,TCRVd2,LOX-1,CD158b,CD158e1,CD142,CD319,CD352,CD94,CD162,CD85j,CD23,CD328,HLA-E,CD82,CD101,CD88,CD224
7bfa50ddf2bb,0.76963353,0.11860488,2.0779507,4.284652,6.3729687,8.061958,8.922352,-1.1571846,0.113622084,-0.5239265,-0.33095005,-0.41811216,-0.37066516,0.08151722,11.541304,-0.27165127,4.157969,2.1562395,2.7696755,-0.3279758,0.9834853,1.9668949,-0.53609943,0.541175,15.898986,-0.10201237,1.3874799,-0.8705437,-0.031271063,0.23041998,0.17212008,0.19894746,0.8712169,-0.4391573,1.5211296,1.2337846,0.81216276,15.21619,1.1844945,2.8054297,-0.0339176,-0.9157704,-0.17706741,2.074409,-0.056592107,1.6817292,0.17203355,-0.24769479,13.012785,-0.037496597,0.88194495,-0.22045095,-0.750134,1.1170925,-0.23558332,1.223488,0.49013805,6.3756,1.6395012,-0.63067245,1.7438998,1.4921105,-0.3551367,-0.8705763,0.6299926,1.3091183,-0.114417575,0.7443249,2.8158684,0.39861435,0.5791372,0.16849944,-0.60720646,10.369778,-0.31662518,10.677395,-0.095766954,2.8487816,-0.57480896,-0.75803614,1.2834356,0.16261853,0.7898492,-0.20954472,-0.08444668,-0.79999137,0.5842355,0.1503027,0.42888018,-0.535346,1.2080336,0.06344184,0.65196025,0.71273094,2.807441,-0.2320353,0.53322625,7.963434,0.16765685,7.8716793,4.2707233,-0.4381907,2.1545768,-0.5970839,4.1110973,0.026555683,4.1035376,1.2010319,9.328738,0.48903793,0.94458616,2.1818683,0.16528359,-0.39087936,0.11459038,-0.52421093,0.34643397,-0.8637891,-0.56466603,7.936769,1.6857538,-0.014746437,0.22662647,-0.46706754,0.047467373,2.0521557,-0.31358638,2.5997462,0.26009157,-0.038434386,0.6561902,12.038099,0.5630113,0.59106207,-0.27720967,0.4857459,4.5237246,-0.09134701,3.4164765,3.4126701
e5a992302262,1.2362046,0.42236817,0.114530325,5.796779,6.4310346,4.183151,-1.4385535,-0.13448298,1.654139,2.8490565,1.5220686,-1.132045,2.5241535,-0.76082313,-0.13392389,1.8200747,3.6319084,1.412928,6.057323,-0.84472233,1.273184,2.2106304,-1.159456,-0.31309927,19.96674,1.0628891,0.71072435,1.1252394,-0.8278219,1.2189078,0.9933144,0.33032966,-0.05379343,-0.29842353,-0.3413189,0.6677425,-1.2941573,13.807312,-0.23133355,-1.470177,-0.7415995,0.16813809,-0.902064,-1.1188711,0.4704882,1.1682713,1.5012164,1.5449901,8.225095,0.7881247,0.6726649,1.6137915,0.017351449,-1.0402204,1.8443271,1.6203024,1.0190392,7.2276907,-0.15951943,-1.3852218,-1.1985776,1.6176214,0.8010754,0.5838994,0.9323884,-0.058175266,-0.30610222,0.6798234,0.6503217,1.6398199,0.8185102,0.9531802,-1.3017787,-0.060259283,-0.32710713,11.910174,-0.90677446,2.8437185,-0.066853404,0.17879653,6.570739,-1.3920183,0.25515318,0.18580413,2.0998545,-0.2932924,1.2850595,1.2918746,-0.62426484,2.041679,-0.5134146,0.59123,0.56080616,0.7144076,3.015672,-0.8254759,-1.3890578,7.390216,0.3646586,8.672838,4.1458373,0.79902357,3.7344115,-0.4249373,1.0771163,-0.7760136,6.718337,0.47693282,6.517489,-0.48632747,0.14181459,4.8347735,-0.3409456,-2.2364578,2.1062777,-1.4093381,-0.10321993,1.6587269,2.129271,9.64452,-0.41163704,0.4108616,0.32360822,-1.0620861,-0.8018446,-0.0027267933,-0.06609762,-1.7252028,1.3850703,-0.2680732,1.1183279,7.226742,-0.8734211,0.8730931,-0.7504701,0.66460127,4.8886924,1.3607612,0.01820159,2.9252424
a3a2af73050e,0.69187737,0.6491438,1.4790055,3.4748664,4.3741465,6.324024,0.8793577,-1.240921,1.3301697,-0.05216658,-0.41197804,1.079815,-0.914912,-0.012684643,-0.64564025,-0.35374928,4.0498223,1.0965058,4.273734,2.209302,1.1894839,1.172083,0.7573756,0.44563857,7.7731175,1.1506276,-0.657773,1.8442852,1.5364512,0.5242921,0.5176755,0.093973786,1.1783972,0.9900802,-0.6777732,0.8627192,-1.4535276,9.445556,0.33311692,1.1018403,0.3616212,-0.31227136,0.23306245,-0.8715615,0.74584323,-0.85272324,-0.8155028,0.82064015,8.053637,0.24812028,-0.07080984,-0.71788514,-0.017970152,1.0498338,0.8741044,0.86879164,-1.5637856,4.36911,3.439844,1.2394408,-0.64200747,0.47535148,1.1519625,-0.23168387,-0.58421093,-1.1302521,0.49486405,-0.3714674,2.9046412,0.3106331,0.5450283,0.14888924,0.38833892,0.7732468,0.13097613,6.9579806,-0.18646476,0.36670625,0.5556551,0.038001984,4.512634,0.07553442,1.0553186,0.14457786,-0.17385428,-0.17443918,0.027021691,-0.8181119,0.3111033,-0.0109849945,1.1049998,0.29813227,0.75588846,-0.8647169,3.9391782,-0.29840177,-0.049192786,5.2896833,0.3622523,7.7828817,2.3697171,-0.49925798,-0.43569732,0.34865808,3.0588436,-0.8673911,2.6238313,1.1200534,10.98399,2.315412,2.4873316,2.0791984,0.46698147,-0.5972767,0.8063367,0.6440854,1.3178687,0.52873325,0.5736022,4.256154,-0.626938,6.918914,-0.7767634,-0.5336105,-0.4940487,-0.119085185,-0.40785608,-0.45542642,-0.6043898,-0.4756653,0.56601804,2.4657414,-0.04018622,0.7196001,-0.33013603,0.38784635,4.738664,-0.19009012,2.828521,-0.089214936
1a3048641b28,0.93849707,0.65728307,-0.79532105,5.457068,3.539448,4.7840915,5.0814795,0.25568637,-0.17563729,0.22695327,-0.81063133,-0.24471976,0.2521731,-0.54322475,7.4604626,2.7324765,1.7386693,-0.6131216,0.25465673,2.3925934,-0.48771995,1.289045,-0.38470525,0.10725487,13.188979,0.0843438,-0.41772595,0.5875419,-0.8519174,-0.32783592,0.38362843,0.42691934,-0.33946002,-0.21556616,0.72615874,0.54742336,2.0073173,12.5792265,0.3832168,-0.5541753,0.612638,-0.016391516,0.4902208,0.64415646,0.5878991,0.6016843,-0.49215287,-0.052036136,0.792706,-1.1775538,0.2502103,1.0308727,0.26770288,-0.2927357,0.84379363,1.1535072,-0.37838012,2.645881,-0.40841496,-0.44741553,0.7908864,-0.11118804,0.10946794,-0.14165539,-0.32477763,0.99948466,0.104606785,0.3114231,1.639193,-0.6955334,-0.19240965,0.5376645,-0.4385162,-0.2929,0.41169345,11.390254,-0.64873207,1.995994,0.80426335,-0.57700324,-0.6672459,0.3517396,0.15124255,-1.0263717,0.10972026,0.7975787,-0.17066927,0.35526896,-0.11718452,0.31073788,0.3311684,-0.08894917,-0.019147992,0.3991847,-0.06884915,-0.08790676,0.7571318,6.0833287,0.9466854,1.7632476,3.1839151,-0.3055705,-0.18308258,-0.38554406,3.7389069,-0.58271754,3.7086816,-0.23181406,12.166281,-0.37832022,-0.63133967,0.7182371,-0.049522504,0.057354957,-0.5482433,-0.30924067,-0.019837603,-0.6781308,1.9027616,11.327096,0.19601162,0.19963478,0.40711886,-0.32255575,-0.19279534,1.1167529,0.9815755,-0.13169464,-0.28950444,0.16723248,0.031331733,10.238169,0.2925788,0.19894116,-0.16226922,-0.6608221,4.0470304,0.48392847,1.8156053,2.3441143
920736877564,1.9254733,-0.6150769,0.58361936,0.92225796,3.2676973,6.997657,2.3736975,-1.1636641,1.0760548,-0.5307362,0.2613413,-0.42429027,1.4096954,-0.75509274,2.9185636,-0.278004,2.662577,4.6798916,0.046273157,-0.33244753,0.49497786,-0.13540594,0.8216934,1.1238103,12.938681,1.8235594,-0.5879455,-0.21810889,-0.82476443,0.08057775,1.1913705,-0.41316757,1.2738396,0.10569197,0.5101303,0.0028870665,-0.38629833,13.779275,0.14872819,-0.73954916,0.8741275,-0.92298895,1.5821178,0.28736767,-0.063143365,-1.104912,-0.72144324,0.3487107,8.444357,-0.45499277,0.38628653,0.49632105,0.06512954,1.111888,1.6586432,1.4643663,0.14957239,5.1635733,-0.59361774,0.3845288,-0.5773497,0.9048084,-0.36311275,0.07962572,-0.5087441,-0.3784217,-0.12222155,0.4211219,2.1470177,-0.22155203,0.69765645,0.16088653,0.46000475,6.37005,0.6890443,8.429754,-0.1027851,1.7635837,0.62797296,0.9177382,-0.8074272,-0.62006235,0.5849621,-0.2169868,-0.85034263,0.5768161,0.98799074,-0.27578717,0.77864474,-0.54319507,-0.56684077,0.22720692,0.42650238,-0.77098763,1.1829453,-0.23717071,-0.47511783,6.620076,-0.48800224,7.638671,2.0651705,-0.44291604,4.4404354,1.3321058,2.0569274,-0.78458214,6.3653226,-0.4139416,8.945296,0.4805975,-0.5333463,2.1739237,0.93642133,1.6118318,0.107768595,0.7354127,0.90090305,-0.097760305,-0.57015985,6.868793,0.45052823,2.9120874,1.0603436,-0.4722166,1.5366855,0.44966465,-0.9430133,0.06113065,-0.51279247,1.1158135,-0.65317214,4.647074,1.8474889,0.3382814,-0.28130507,-0.50283873,0.1414055,-0.48871744,0.7980118,1.157565
6c9aa6bc4259,0.7251404,0.06229423,-0.19318932,3.1437411,3.5327258,8.959995,0.9213909,-0.5615729,0.35985535,0.97716546,-1.0329655,-0.4637986,-0.42651546,-0.801707,1.2088324,-0.31862885,7.6996965,3.1053486,3.281865,2.2340236,1.2264128,2.4926684,2.0316887,-0.1548894,8.42995,0.54602796,-0.6253965,0.33911115,-0.45364934,-0.27196988,0.34402025,-0.46511212,-0.10544178,0.5632866,0.46260065,-0.40385962,1.097891,7.500425,0.37771776,0.22202113,0.8349651,-0.9691507,-0.75743663,0.20886835,-0.10503811,0.334825,0.9221753,-0.29924807,4.8494177,-0.5015954,-0.4295796,-1.1184909,2.101045,-0.4772882,-0.2981093,1.0419412,0.10197353,3.8943086,-0.63436526,0.34277275,0.5985911,-0.29231617,0.66578,0.6171623,-0.54921967,-0.42551425,-0.1721274,-0.32820612,0.7467984,-0.26508814,-0.55199707,-0.22575238,2.3026457,3.2702608,0.41366363,9.84117,-0.14766547,0.4109118,-0.61966085,-0.8057357,3.0114925,0.8211672,0.7321971,0.18572101,-0.13560691,1.1360239,0.9385482,0.09629698,-0.4403547,0.032407664,0.34894273,0.49736056,-0.2000137,0.39537433,1.7350845,-0.27001113,0.9180106,5.7737117,0.40404576,4.4992976,4.576021,1.3101356,-0.40162587,0.8530873,2.39166,-0.024802838,1.921181,1.1546949,10.333985,-0.67762274,0.8775976,2.8224044,-0.32866174,-0.5089829,0.064143956,2.9076476,-0.3306545,1.2141798,0.6039744,10.522779,-0.07086357,6.6655726,-0.7412097,-0.50514436,0.40654552,-0.5932331,1.2066439,-0.4117628,0.2032825,-0.09262471,0.21480101,5.194776,0.96431404,-0.48018596,-0.30749485,1.2416465,2.4805815,1.1583362,2.216573,-0.04467429
f7e6dea970b2,-0.36031312,-0.4268299,0.30568743,1.6506696,1.611481,-0.45910484,-0.3795954,0.7679777,-0.031692356,1.1890547,1.4767619,-0.27156016,1.5964034,-0.57489264,1.595111,2.7048774,1.7023133,1.0540419,3.5049486,-0.22190106,0.66011107,1.7380772,-0.40814042,-0.62743336,0.6237234,0.7526392,-0.44316864,-0.044916213,0.1322403,0.9314427,1.724191,-0.21236195,-0.9414973,0.8111799,0.693869,0.18029962,-0.19038668,1.4774884,0.62874854,0.42047235,0.58603257,0.5883637,1.3411524,0.5908272,0.9859115,0.813154,0.35916322,-0.08232325,1.5079813,0.13537098,1.2173964,-0.05064839,0.23742425,-0.3153461,1.5364966,0.53139937,0.97831595,0.5939437,0.7279546,1.4787142,-0.44329172,0.5384336,0.074816436,1.3699827,-0.3522751,-0.1963729,0.7808381,-1.3668,2.1220398,-0.7251101,0.4177881,0.34908772,-0.46462873,-0.32818165,-0.44968337,1.0832125,0.75534755,1.9612556,-0.43093395,1.0771983,1.397841,-0.45347792,0.56994486,2.2480352,0.07966407,0.7645813,0.31034082,-0.095245674,1.0039418,1.3734959,-0.024698883,1.0322349,0.30021846,0.8992033,1.3608983,-0.11021723,0.7224722,1.6674854,0.6392758,3.5802686,1.0881011,1.4571702,4.592792,-0.4182895,0.42041364,1.6008426,-0.45863622,1.3496708,4.066865,0.6892553,1.4035158,0.1804874,-0.083721176,-0.012029618,-0.57788014,-0.3425171,1.6390634,0.7711421,0.77492076,3.9702115,-0.35115218,1.4747597,0.37917942,-0.34492555,-0.7101364,0.64235413,-0.14055108,-0.16600713,0.7848021,1.0327854,0.0010185093,0.24705288,0.7555896,0.44031954,2.7101078,-0.69373304,1.3711836,0.45073396,-0.40545112,-0.7197792
a09bd1b71d8a,1.7310004,1.5448428,0.10308832,4.326744,3.0802116,1.0545696,-0.8133005,0.89873934,0.43662423,-0.19107413,0.058685422,-0.6239789,-0.622331,-0.99069726,6.6983895,-0.48333597,-0.13754463,0.6871209,-0.18545635,-0.47698265,0.10496944,4.319824,0.64733917,-0.3465572,5.568142,1.608941,1.1923335,-0.44455153,-0.26096117,-0.318942,0.14862838,0.48389772,0.60448474,-0.15180843,-0.829385,0.9946481,0.8924227,9.196857,1.1386652,1.8135319,-0.23798181,0.76176506,0.1050843,12.187282,0.18573183,0.13970986,2.7910137,-1.1409231,1.919441,0.45304555,0.91466343,1.9671236,0.59050035,-0.6122244,1.0541793,0.29192293,1.8667235,1.8203251,-0.7995696,-0.8482512,-0.75262535,0.7169608,0.9892613,1.2281976,0.4190861,1.5444058,2.6835642,0.48357177,3.627529,-0.44159847,0.57393295,0.4266449,-0.80749047,1.8847926,0.46768355,4.226557,0.98481286,4.302579,0.43193203,-0.9729743,1.1227262,-0.837865,1.2306206,-0.0072315037,2.1548579,-1.0530825,-0.92895067,1.3105192,1.713694,11.5934,1.8319194,0.72698224,-0.13881435,0.4507867,0.27212715,-0.40315735,0.26738575,7.520289,-0.3967155,5.3024516,2.226196,2.8156173,1.9492133,1.0884843,5.818405,0.52930003,0.86447775,-0.6164737,19.01332,1.215881,3.0964704,1.1302282,1.6745057,23.040173,1.384625,-0.77944255,0.617596,0.39379305,0.46153545,10.21904,-0.780458,1.0390314,2.340899,-0.63864464,1.2991309,-0.79532206,0.011306822,0.9015682,-0.3637662,-0.6251482,-0.6307609,12.620759,0.7538273,0.25765932,-0.4136771,0.23331785,3.152165,-0.34595016,6.399639,3.3704379
6ddc964e07f5,0.50039816,0.6923557,0.45978814,2.0025165,1.6705076,7.1504126,2.041079,0.82470644,0.9670475,1.1666523,-0.6115142,-0.6945684,0.768093,-0.24466226,11.946892,-0.55592036,2.29648,0.004493773,0.49464393,-0.5280755,-0.5430913,2.1578877,-0.7774818,0.21037436,7.499061,-0.39913797,0.18546054,0.077423155,0.7181752,-0.4078145,0.2778401,1.384429,1.3077688,-0.79565024,0.18497795,0.024875551,1.4302825,12.486371,0.5884329,-1.0185621,1.3981045,0.67928797,-0.45780784,6.620061,-1.3989626,-0.48093426,2.7008793,-0.5596522,2.499643,1.0112264,-0.13386571,-0.5407671,-1.062004,-0.67168915,0.22813451,0.7824825,0.15706927,4.124935,-0.8723731,0.09887418,-0.8145849,0.7507489,0.36785138,-0.26312438,-0.7856388,1.9099051,2.5943975,-0.25836033,3.0067546,-0.51938444,-0.3256129,0.058126062,-0.8761657,4.05472,0.8181187,9.533626,0.90462524,1.0092306,1.4662219,2.6944273,0.07207677,0.56946397,-0.18348005,0.71278656,-1.1530035,0.24453816,-0.21903072,0.9098849,1.0310061,-0.26077542,0.5995367,-0.46451658,1.0512217,1.4726491,0.5402668,-0.4618333,1.0331609,6.9406013,1.3532461,-1.2097452,3.430079,-0.6496398,-0.63183117,-0.3910299,6.710883,1.7506142,4.884573,-0.6880684,17.902128,0.11134726,2.533547,3.7268348,-1.0963671,-1.1055427,1.3066809,0.40032446,2.807342,-0.3871581,-0.81050235,12.87034,-0.35198027,0.32488823,-0.98142886,0.84030473,0.13201612,-0.3671409,0.45043507,0.47075653,0.25880995,-0.36634892,-0.045827657,5.414291,0.6610684,-0.35574117,-0.46047032,-0.48411635,6.726179,-0.8229805,5.9227533,0.065086454
84bf20406b06,-0.21783394,0.47955912,-0.64468193,3.9876444,6.3915534,2.6560266,6.3415008,0.38097388,0.64252675,-0.20113844,-0.6893962,-0.12525973,1.1327692,1.8806247,11.116689,0.029477343,1.9004802,2.2347436,4.7062283,-0.11600843,-0.35855862,2.1762857,-0.28040105,0.89159495,3.8389447,0.2127353,-0.30448666,-0.5384553,0.29547092,-0.35594037,0.030895531,0.5839823,-0.18468112,0.49129474,-0.2294116,-0.4003601,-0.4669535,11.981303,0.53921133,1.486579,0.73105204,0.75930184,1.0663218,3.443596,-0.24677953,1.2223208,-0.33961648,0.6861413,0.08427685,1.6827629,0.40164757,-1.2084054,1.153105,-0.1921023,2.6754818,2.2528527,0.15201749,2.4396822,-0.28520808,-0.32115927,0.89574176,0.22462082,1.6331183,1.3932701,-0.20239317,-0.021988064,0.25550535,1.1152551,3.2304473,0.7213224,0.5970397,0.10051501,0.7509261,6.763122,0.008010387,4.38187,0.9215407,-0.7954987,-0.28730598,0.42711866,-0.5739899,0.482036,1.5256244,1.3985734,0.24349307,0.28374812,0.95072424,-0.87621987,0.8608761,-0.1632896,-1.4025143,-0.5797312,-0.26877457,-0.054406554,2.129532,0.011391684,1.3551736,6.659782,-0.12209755,5.857112,4.349065,-0.21420084,-0.063914776,0.8033472,6.7194567,-0.44842625,2.4327338,-0.11065295,13.962518,-0.21511555,1.3739862,1.771542,0.5384214,0.36616948,-0.41633698,-0.16113517,0.14964558,0.92779195,0.90501714,7.435825,2.4009497,2.2360344,-0.38880855,-0.22299324,0.3958518,1.2674677,1.122623,0.83447826,0.2563691,0.30892825,0.5971428,7.854397,2.2404335,-0.40986815,-0.08308011,-0.5143436,4.5704417,-0.11889511,4.076169,2.2002633
def462a2aeea,-0.26535228,0.41941977,0.89916927,2.7186782,4.4348335,4.1707335,1.2779676,0.870242,0.7293765,1.2965297,-0.083263814,-0.17405249,0.7189704,1.8230561,0.005198151,-0.02069433,7.1678486,1.696865,5.123108,2.4437428,1.092976,3.0946543,-0.3230035,0.19181356,14.093347,-0.6033393,-0.35073858,0.06565538,0.060218185,1.0542052,0.22839685,0.5198308,-0.24789968,1.8460917,-0.2881107,1.7805545,2.0979643,15.697819,0.47549626,0.5211313,1.914063,0.7022921,-0.46320036,-0.22800183,-0.8470064,0.68776387,-0.4019191,0.027705878,5.991304,0.2503876,0.7035084,0.06232889,1.0980619,2.7431083,2.0011168,0.641029,0.093232945,5.0146475,1.8912158,0.6490029,0.8529142,1.3443503,0.4276876,-0.052039504,0.88002694,1.6000286,-0.58399403,-0.3523516,1.7392337,0.6675554,1.1251961,0.7724689,1.6832304,7.5888686,0.2303583,14.615661,0.18147793,4.884899,-0.33520746,-0.5032221,4.027067,1.7888417,1.0978303,-0.40505522,-0.5701233,-0.4999462,0.6673694,0.4388044,1.7988356,0.4005176,0.7228538,0.54186344,1.0930767,0.48910153,2.3472664,-0.029166207,-0.15198004,7.676229,0.15383095,4.821544,4.022857,-0.25152028,2.3980396,1.6373974,-0.0035226643,1.0350858,6.743447,1.4485669,11.67719,1.8305644,1.3024429,3.5174813,-0.43315205,0.24003604,-0.47021338,2.202593,2.717019,0.17017943,-0.3476381,5.54221,-0.23237133,8.144531,-0.43959925,1.2741224,-0.10872784,1.2059091,-0.0254229,1.1361787,1.2264166,0.56993866,0.7415749,6.2178555,0.88372064,0.6468351,-0.115424454,1.0714307,5.4704638,1.5166762,2.546292,2.1366343
2682063a02ac,-0.39594817,-0.47192976,0.0030823871,8.205414,7.077334,10.069543,8.135583,-1.0418593,-1.5590609,1.5925697,-0.87500507,-0.30815095,-0.23624092,-0.61806464,6.0402765,-0.15858252,5.943594,4.667467,2.8972805,-0.24838558,-0.12529308,3.5628784,-0.44008893,-0.67121696,16.692738,-0.7474637,-0.477854,-0.0864094,0.58408797,-0.40769607,0.7492016,-0.2604706,0.57261646,-0.29736128,0.6498492,0.47374117,0.5851164,14.008464,0.30038643,-0.61965644,0.07508082,0.54561085,-0.06540214,-0.49444222,-0.9892047,-0.3049572,0.3124411,1.0348165,12.89492,-0.31799892,-0.92802745,0.28185952,1.6373062,1.2097241,2.4251785,1.3471193,1.763987,6.3269825,-0.47383568,-0.51445544,0.73521,0.4149081,0.4692742,-1.0136381,0.74264574,-0.23998782,0.7346176,0.56822526,2.5414004,0.5197859,-1.213591,-0.31549114,-0.5002272,11.849657,-0.49024534,9.491494,0.029145874,-0.43477768,-0.46685636,1.0389951,2.2850873,-0.4933879,0.5237706,0.37321353,0.03868923,-0.6648059,1.1333327,-0.59374696,0.59108746,0.23015133,-0.7896434,0.8427051,0.92602086,0.59341997,2.935562,-0.14063253,-0.32514447,7.8106804,-0.7084001,9.5891485,4.0075135,-0.35408622,4.5562906,0.080401815,4.5488663,0.15016887,4.8867235,-0.29614848,11.028759,0.6392654,0.282866,0.6366696,-0.6040135,-0.10662004,0.23600823,6.667566,2.072631,0.73196286,0.74238276,11.206816,-0.39572597,2.5502377,-0.5791887,1.1623596,0.976599,0.59619,0.38420776,0.600672,0.028951928,-1.0226573,-0.78594965,6.010836,1.1688446,-0.07694735,-0.20431726,0.907003,3.7705173,0.40548074,2.3080726,1.3090185
e352aff61ac6,-0.04652235,-0.4395284,1.1825147,3.0278342,4.7285266,6.5119023,1.5544938,2.072108,1.0159411,-0.0072510242,0.14477396,0.050646394,0.61324924,-0.19473428,6.761234,3.0361898,4.792911,4.762855,2.7094321,0.011312902,-0.40219137,2.6469293,1.2363751,-0.241889,10.282949,1.7402442,0.89186907,0.32045913,-0.5223708,0.95707977,-0.32441944,-0.45033216,0.04323244,0.1653113,1.0814927,-1.0838015,1.0453568,10.528166,1.0494957,0.75309193,1.7540581,0.3287158,0.79016423,2.1554203,0.44048056,0.13209274,-0.115005076,-0.37966564,10.592823,0.8952297,0.0044497848,-0.522429,0.6009052,-0.04391861,1.2480292,1.4855928,0.3639456,5.050414,3.1005466,1.8192515,-0.16047668,0.70467025,0.49079183,0.6819112,-0.022180766,-0.47634047,0.47770497,1.3380599,1.774771,0.30180335,0.88395774,0.22349265,1.9018359,6.994349,0.983941,14.405789,-0.31320447,3.7769952,3.2130277,-0.26862192,4.940897,-0.10204363,0.75691307,1.2223328,-0.31850275,0.5000058,0.4643107,1.0921571,0.31851947,0.06019157,1.8129563,0.652873,1.1650338,1.5543835,2.044204,0.15760969,2.3819485,7.2912884,-0.2693625,5.4133162,4.1370173,-0.07965806,4.914211,1.0179538,4.461218,0.5535117,5.428888,0.067758024,11.654821,0.025205016,1.6319116,0.5948198,1.1659801,0.8209021,-0.2221036,0.056951553,1.0114825,-0.3618703,-0.14782655,5.9682918,0.041350037,5.62899,-0.2056995,-0.07638642,2.7221775,1.4893968,1.330317,-0.21326208,0.84297216,0.5175767,0.3649148,5.3802743,0.680708,1.2466074,0.03352666,1.617,7.290509,2.072876,2.3403091,1.7769142
14aefab25e10,-0.2226327,1.1024332,-0.045526415,6.692703,5.374654,4.948313,4.026901,-0.21168739,0.48082066,-0.20656958,1.1104372,2.8879707,-0.018685639,-0.40809244,3.5095265,0.02441065,6.1846495,6.5478625,6.0505104,-0.119574934,1.1404035,2.5904665,-0.28470337,0.2443017,6.9701414,0.20743942,-0.30915755,-0.54404294,0.28997326,0.1480483,0.02488488,0.5775038,-0.1910654,0.4849407,-0.23533946,-0.016333848,0.813396,15.086864,0.81335765,0.5664142,-0.8297458,-0.5793575,-0.41865528,1.7961221,0.2487242,-0.088180095,1.3481578,2.227962,7.627701,0.30212957,1.0911608,-0.29177225,-0.42532608,-0.19625321,0.5957142,1.4170266,-0.24039361,2.433563,-0.2902901,-0.32636708,-0.31920236,1.076828,0.25733188,-0.24243963,0.9249661,-0.6918876,0.24928111,0.45649135,1.801332,0.7158927,0.12224223,1.0351181,-0.32708955,6.756645,-1.3259311,6.258232,0.91594326,0.84269047,-0.29214343,1.9633291,1.5082033,0.47666156,0.5287176,0.13728851,0.23797522,0.27769032,0.7222644,0.07187058,0.051766098,-0.1695497,0.779461,-0.82848793,-0.06925905,0.25222042,0.8474672,0.007295832,0.42571265,7.9022827,-0.12812698,9.605613,3.633355,1.5653002,6.8422728,1.2600954,1.1302905,1.7597673,5.737387,2.9616907,11.938432,1.8904926,0.5438085,1.7652057,1.6624856,2.3721137,1.2124201,1.1000389,2.3251162,-0.55549616,-0.30863124,7.426481,-0.17893595,3.750506,0.5263412,-0.22709997,-0.5419557,0.82071507,0.5943312,0.828179,-1.0521296,0.92026585,0.5915778,3.768215,1.4026998,0.24292119,-0.08634649,0.20791194,2.4185088,0.26474065,3.3228116,2.4934723
199747bf026b,-0.26429585,0.07169935,1.1175268,3.5438862,2.945829,6.191275,1.2793027,-0.9000816,1.0118111,0.8209715,1.0670209,-0.17296772,-0.07098353,-0.45856747,0.0073777735,-0.019578889,4.930996,-0.96187615,0.33792156,-0.15053958,0.93370515,2.1070752,1.0411308,1.4245365,13.288993,-0.60217345,-0.34971035,0.066885486,1.1670983,0.9334509,-1.26247,1.0768756,-0.81375563,0.93831575,-0.2868057,-1.3435534,0.75852007,11.010717,0.17696667,0.52225107,0.20908044,0.7035596,0.071876004,0.78672063,0.20335963,0.430115,1.2935321,0.6323069,9.271013,0.63146234,0.527358,1.1140083,0.34864628,-0.23229162,0.099919304,0.64224863,-0.29193473,2.380434,0.82963943,-0.37158144,0.85386634,0.07323405,0.20210132,0.60444707,-0.25126907,-0.07885429,0.9053772,1.0548277,3.162909,-0.6164664,0.67969143,-0.05205512,-0.36870998,-0.19858256,-0.6578163,4.3182893,0.86734575,0.2855937,-0.3341425,-0.5020895,4.0279136,0.4300003,0.24178708,0.5360547,0.8829609,-0.4986126,0.4337238,-0.9326153,1.4850866,3.2601454,1.763209,0.19135982,0.070238575,0.76542675,1.7836607,-0.028264508,1.2935672,5.9706106,1.0344838,9.371976,3.5846353,1.5325793,-0.111505985,0.24532622,-0.6142548,0.30213538,5.6727433,-0.1590403,5.214702,-0.28029352,0.48108083,5.4056606,0.04190032,0.24284032,-0.4690156,-0.22028312,1.2574654,-0.601303,0.86259323,3.392563,-0.23104987,4.970406,-0.43847007,-0.2627549,0.3390972,0.76674175,0.54381984,-1.002082,-0.63220686,-0.09018785,0.7428,0.39925835,0.88514614,0.28741443,2.775464,0.4814179,5.169464,-0.1778974,-0.23030621,2.4376836
